iter	RMSE
533	0.4407748722
534	0.4407278584
535	0.4406258818
536	0.4405854345
537	0.4405479947
538	0.4405197457
539	0.440493937
540	0.4404747857
541	0.4403899827
542	0.4403746794
543	0.4403622253
544	0.4403239135
545	0.440278573
546	0.4402103257
547	0.4401552234
548	0.4401177277
549	0.4400806586
550	0.4400130902
551	0.4399582863
552	0.439891694
553	0.439853658
554	0.4398167247
555	0.4397770683
556	0.4397584316
557	0.4397219406
558	0.4397102287
559	0.4396382479
560	0.4396166914
561	0.4395345059
562	0.4394958114
563	0.439484699
564	0.4394438723
565	0.4394332575
566	0.4394070929
567	0.4393387291
568	0.4392536292
569	0.4392036651
570	0.439158015
571	0.4391002321
572	0.4390040805
573	0.4389477387
574	0.4389466222
575	0.4389323083
576	0.4388940555
577	0.4388619802
578	0.4388519068
579	0.4388076097
580	0.4387756689
581	0.4387015072
582	0.438689998
583	0.4386486965
584	0.4385741559
585	0.4385432933
586	0.4385074133
587	0.4384462533
588	0.4383997226
589	0.4383613857
590	0.4383246088
591	0.4382002942
592	0.4381455057
593	0.4381262106
594	0.438070881
595	0.4380516446
596	0.4379892968
597	0.4379524594
598	0.4378341938
599	0.4377718163
600	0.4377619543
601	0.4377528587
602	0.4377152367
603	0.4376512876
604	0.4375856262
605	0.4374976458
606	0.4374888972
607	0.4374101569
608	0.4373889008
609	0.4373228763
610	0.4372824521
611	0.4372509961
612	0.4372393766
613	0.4371410517
614	0.4370306994
615	0.4370266308
616	0.4369299632
617	0.4369003277
618	0.4368587986
619	0.4368444846
620	0.4368405731
621	0.436815138
622	0.4367384973
623	0.4367055929
624	0.4366442615
625	0.4366117166
626	0.4365711961
627	0.4364967511
628	0.4364716136
629	0.4364201981
630	0.4363310897
631	0.4362625414
632	0.4361690761
633	0.4361412022
634	0.4360736786
635	0.436062824
636	0.4360156103
637	0.4360061256
638	0.435958694
639	0.4359000381
640	0.435857697
641	0.4358443402
642	0.4358032217
643	0.4357712809
644	0.4357183275
645	0.4356582034
646	0.4356000989
647	0.4355759599
648	0.435574455
649	0.4355318116
650	0.4354644385
651	0.4353843692
652	0.4353032357
653	0.435272095
654	0.4352174523
655	0.4351468631
656	0.4351021814
657	0.4350628783
658	0.4350168459
659	0.4349885898
660	0.4349777288
661	0.4348999809
662	0.4348966614
663	0.4348773037
664	0.4348636808
665	0.4347455429
666	0.4347091371
667	0.4346743635
668	0.4346300986
669	0.4345711068
670	0.4345306444
671	0.4344736465
672	0.4344078986
673	0.4343340542
674	0.4342306778
675	0.4341753052
676	0.4341059365
677	0.4340351313
678	0.4339505549
679	0.4338977197
680	0.4337788012
681	0.4337541706
682	0.4337248727
683	0.4336887119
684	0.4336257732
685	0.4335545258
686	0.4334356436
687	0.4334032143
688	0.4333684467
689	0.4333243245
690	0.4332627955
691	0.4331747675
692	0.4331184455
693	0.4330724096
694	0.4330280852
695	0.4329902471
696	0.4329518012
697	0.4328960396
698	0.4328644041
699	0.4328366315
700	0.4327922478
701	0.4327431532
702	0.4327021907
703	0.4326568428
704	0.432602416
705	0.4325242998
706	0.4325002115
707	0.4324609996
708	0.4324225112
709	0.4323936777
710	0.4323620891
711	0.4323331163
712	0.4322742448
713	0.4322308911
714	0.4321915487
715	0.4321573473
716	0.4321558411
717	0.4321166512
718	0.4320748828
719	0.4320144308
720	0.4319754561
721	0.4319511912
722	0.4319271074
723	0.4319256768
724	0.4318895538
725	0.4318618561
726	0.4318278587
727	0.4317832324
728	0.4317553764
729	0.431728515
730	0.4316965755
731	0.4316689173
732	0.4316567666
733	0.4315967496
734	0.4315656243
735	0.431549429
736	0.431544454
737	0.4314913108
738	0.4314721249
739	0.4314558409
740	0.4314060171
741	0.4313628504
742	0.4312837424
743	0.4312436831
744	0.4311888448
745	0.4311523808
746	0.4311310675
747	0.4310789406
748	0.4309822115
749	0.4309442112
750	0.4309184844
751	0.4308645517
752	0.4308058267
753	0.4307410465
754	0.4306977498
755	0.4306861176
756	0.4306784792
757	0.4306437563
758	0.4305898642
759	0.4305319871
760	0.4304960666
761	0.4304406365
762	0.4303813515
763	0.4302783311
764	0.4302124731
765	0.4301268624
766	0.4301147885
767	0.4300858877
768	0.4300574539
769	0.4300097107
770	0.4299147355
771	0.4298648646
772	0.4298518979
773	0.4298133102
774	0.4297766615
775	0.4297729658
776	0.4297692991
777	0.4297681478
778	0.4296971895
779	0.429679142
780	0.429638145
781	0.4295833158
782	0.429548264
783	0.4295314914
784	0.4294291255
785	0.4293937076
786	0.4292912135
787	0.4292414827
788	0.4291417151
789	0.429123549
790	0.4290660435
791	0.4289980036
792	0.4289142807
793	0.4288844583
794	0.428847859
795	0.4288026925
796	0.428763021
797	0.4286888294
798	0.4286450761
799	0.4286030429
800	0.4285762157
801	0.4285708539
802	0.4285274642
803	0.4285008326
804	0.4284420091
805	0.4283858113
806	0.4283793923
807	0.428271152
808	0.4282393899
809	0.4282328303
810	0.4281898979
811	0.4281413786
812	0.4280805342
813	0.4280150437
814	0.4279756776
815	0.4279402548
816	0.4278802633
817	0.4278383233
818	0.4278003201
819	0.4277730643
820	0.4276978916
821	0.427690824
822	0.4276607359
823	0.4276429686
824	0.4276097936
825	0.427553904
826	0.4275042825
827	0.4274455881
828	0.4274170335
829	0.4273655965
830	0.4273610022
831	0.4273245763
832	0.4272871251
833	0.4272498753
834	0.4271998767
835	0.4271765992
836	0.4271178626
837	0.4270941951
838	0.4270810641
839	0.4270541443
840	0.4270025737
841	0.4269121376
842	0.4268723149
843	0.4268262283
844	0.4267884452
845	0.4267793547
846	0.4267347384
847	0.426673763
848	0.4266413677
849	0.4266324708
850	0.4265934001
851	0.4265826759
852	0.4264920616
853	0.4264109015
854	0.4263775894
855	0.4263306261
856	0.4263145311
857	0.4262649169
858	0.42619342
859	0.4261236111
860	0.4260559314
861	0.4260030356
862	0.4259308286
863	0.4258900012
864	0.4258369187
865	0.425810952
866	0.4257962788
867	0.4257130638
868	0.4256523312
869	0.425638353
870	0.4256201237
871	0.4256047588
872	0.4255808819
873	0.4254778329
874	0.4254385018
875	0.4253730818
876	0.4253719619
877	0.4253521304
878	0.4253153487
879	0.4253048984
880	0.4253038327
881	0.4252656177
882	0.4252559702
883	0.4252459269
884	0.4252385717
885	0.4251967902
886	0.4251451459
887	0.4251304571
888	0.4250816676
889	0.4250143013
890	0.4249541614
891	0.4248754489
892	0.4248266754
893	0.4247418801
894	0.4247156865
895	0.4247120314
896	0.4246708679
897	0.424623271
898	0.4245956751
899	0.4245784306
900	0.4245582592
901	0.4245372116
902	0.4245269786
903	0.424482718
904	0.4244542927
905	0.4244327946
906	0.4244092622
907	0.4243763468
908	0.4243348533
909	0.4243025568
910	0.424265535
911	0.4242493155
912	0.4242178556
913	0.4241851015
914	0.4241294365
915	0.4241159311
916	0.4241054584
917	0.424069653
918	0.4240608523
919	0.4240604014
920	0.4240596247
921	0.4240507139
922	0.4240097425
923	0.4239615061
924	0.4239388268
925	0.4239196977
926	0.423877469
927	0.4238461821
928	0.4238094873
929	0.4237721227
930	0.4237167694
931	0.423670997
932	0.4236652099
933	0.4236410494
934	0.4235804966
935	0.4235320971
936	0.4235070632
937	0.4234805284
938	0.4234400049
939	0.4234334294
940	0.4234040368
941	0.4233449533
942	0.4232526451
943	0.4232346762
944	0.4231756952
945	0.4231435174
946	0.4231106192
947	0.4230968924
948	0.4230349142
949	0.4229939982
950	0.4229538755
951	0.4229532034
952	0.4228505429
953	0.4228115077
954	0.4228045663
955	0.4227666769
956	0.42272614
957	0.4227257617
958	0.422665916
959	0.4225955753
960	0.4225722157
961	0.4225494908
962	0.4225433923
963	0.4224899648
964	0.4224526812
965	0.4224171456
966	0.4223954534
967	0.4223495964
968	0.422273732
969	0.4222684254
970	0.422229955
971	0.4222123069
972	0.4221750471
973	0.4221284262
974	0.4220603777
975	0.4220375335
976	0.4220297356
977	0.421994287
978	0.4219369844
979	0.4219265628
980	0.4218921594
981	0.4218532274
982	0.4218108492
983	0.4217929375
984	0.4217424708
985	0.4217254668
986	0.4217161519
987	0.4217148411
988	0.42166762
989	0.4216527849
990	0.4216205289
991	0.4215995893
992	0.4215676773
993	0.4215230999
994	0.4214935605
995	0.4214878577
996	0.4214418144
997	0.4213699541
998	0.421264616
999	0.421252929
